Unnamed: 0,Type,Age,Breed1,Breed2,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,RescuerID,VideoAmt,PetID,PhotoAmt,AdoptionSpeed,DesSem,DesSemCat,NameSem,NameSemCat,combined_color_black,combined_color_black_brown,combined_color_black_brown_cream,combined_color_black_brown_golden,combined_color_black_brown_gray,combined_color_black_brown_white,combined_color_black_brown_yellow,combined_color_black_cream,combined_color_black_cream_gray,combined_color_black_cream_white,combined_color_black_golden,combined_color_black_golden_cream,combined_color_black_golden_gray,combined_color_black_golden_white,combined_color_black_golden_yellow,combined_color_black_gray,combined_color_black_gray_white,combined_color_black_white,combined_color_black_yellow,combined_color_black_yellow_cream,combined_color_black_yellow_gray,combined_color_black_yellow_white,combined_color_brown,combined_color_brown_cream,combined_color_brown_cream_gray,combined_color_brown_cream_white,combined_color_brown_golden,combined_color_brown_golden_cream,combined_color_brown_golden_gray,combined_color_brown_golden_white,combined_color_brown_golden_yellow,combined_color_brown_gray,combined_color_brown_gray_white,combined_color_brown_white,combined_color_brown_yellow,combined_color_brown_yellow_cream,combined_color_brown_yellow_gray,combined_color_brown_yellow_white,combined_color_cream,combined_color_cream_gray,combined_color_cream_gray_white,combined_color_cream_white,combined_color_golden,combined_color_golden_cream,combined_color_golden_cream_gray,combined_color_golden_cream_white,combined_color_golden_gray,combined_color_golden_gray_white,combined_color_golden_white,combined_color_golden_yellow,combined_color_golden_yellow_cream,combined_color_golden_yellow_gray,combined_color_golden_yellow_white,combined_color_gray,combined_color_gray_white,combined_color_white,combined_color_yellow,combined_color_yellow_cream,combined_color_yellow_cream_gray,combined_color_yellow_cream_white,combined_color_yellow_gray,combined_color_yellow_gray_white,combined_color_yellow_white
8975,1,2,307,0,1,1,0,0,2,1,2,2,2,1,0,41326,e03a1162538a0414d6c79823ad6c2744,0,83976eb62,7,4,0.064285714,1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8989,1,2,20,307,2,2,0,0,2,1,3,3,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,133af5fc3,3,3,0.25,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8993,1,2,307,0,2,2,0,0,2,1,1,1,2,1,0,41330,60689896aa0edff3a4f05b890bdafd26,0,19a36eaab,5,2,0.566666667,1,0.5,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
8997,2,2,265,0,2,1,4,7,2,2,2,1,3,1,0,41326,167119eeb94dec6c615c602952c527c8,0,5458f8a35,5,2,-0.05,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9001,2,2,266,0,1,2,5,6,1,2,2,1,2,1,0,41326,dad0095753624a0ff1acd9035fc4de5e,0,063e2d021,5,2,0.126715686,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9003,2,2,266,0,2,2,3,6,2,1,2,1,2,1,0,41332,c19fc47db363e9ac131d0ecbf25b9839,1,5ccf203a3,5,3,0.508333333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9007,2,2,266,0,1,5,7,0,2,1,2,1,2,1,0,41332,c19fc47db363e9ac131d0ecbf25b9839,2,2f03dc1f4,4,2,0.034848485,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9008,2,2,276,264,2,1,7,0,2,3,2,1,2,1,0,41326,e62135526c27156b8479420aad166317,0,ef836c3d3,6,1,0.13882799,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9029,1,2,307,0,2,1,2,0,2,2,2,2,2,1,0,41401,75fbaeb08080ead7b387c6a57b642bc7,0,6df28d790,5,4,0.0,0,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9030,1,2,307,0,2,1,2,0,2,1,2,1,2,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,282c90ff4,1,4,0.302777778,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9033,1,2,307,0,2,1,2,0,2,1,3,3,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1ff9cda01,2,2,0.366666667,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9036,2,2,266,0,2,1,7,0,1,1,2,1,2,1,0,41326,1eea485b01d14c668f33afa7c919646e,1,d9b894731,5,1,-0.0625,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9038,1,2,307,0,1,2,3,0,1,2,2,2,2,1,50,41326,21bedf792b255bb9ea1a7aab95171225,0,391da7c7d,1,4,0.65,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9040,1,2,307,0,2,2,7,0,3,1,2,1,2,1,150,41326,da254828fea81df2ca2e807706e04b32,0,8ad937f6c,3,1,0.31875,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9043,1,2,26,307,1,1,2,0,3,1,1,1,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,953e3ebd4,3,3,0.416666667,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9048,1,2,307,0,1,1,7,0,2,1,2,2,2,1,0,41401,8bb437e94e4664422536b5c3ce3682af,0,469bd2504,3,2,0.025,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9052,1,2,202,307,1,1,2,0,2,2,1,1,1,1,0,41330,763afda8d98232f676064b103cb01362,0,566dcbd9f,1,4,0.533333333,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9054,1,2,307,307,2,5,0,0,2,2,2,1,2,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,936fc22ce,2,3,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9057,2,2,265,265,2,7,0,0,2,2,1,1,2,1,0,41401,78ec79634d350f6850fdd4a335cab431,0,e8e461026,9,2,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9063,1,2,307,0,1,1,2,7,2,1,2,1,2,2,0,41336,31de822d0adce3e2dad7dcedfbee2ba8,0,ef30ade75,2,2,0.361571429,1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9065,1,2,307,0,2,1,7,0,2,1,2,1,2,1,100,41326,09771cded8c18d94a16a6548377410a8,0,bdeeb6fe2,2,2,0.288198864,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9068,1,2,307,307,1,1,0,0,2,1,1,1,2,1,50,41326,4e647092d3a619c5c5e3766e6106dd19,1,c18984292,5,3,-0.11386048,-1,0.0,0,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9083,1,2,307,0,2,1,6,7,2,3,1,1,2,1,0,41326,db784cbcf321e1d8856b312638b94113,0,563854d72,5,2,0.373333333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9086,2,2,266,0,2,1,3,7,2,1,2,2,2,1,0,41326,a33c44498116ec2e54c5ead29ee43de4,0,64c2d93c9,2,3,0.44,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9093,2,2,266,0,1,4,7,0,1,2,2,2,2,1,0,41326,086b127285cf268a1bff66683bf8a9c6,0,4f629151c,3,1,0.063541667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
9094,2,2,265,299,1,1,7,0,2,2,2,2,3,1,0,41326,5bd0848dd25ef2c3d36218fe94e78682,0,dd55841d4,2,2,-0.044444444,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9097,2,2,299,252,2,1,7,0,2,2,2,1,2,1,0,41326,d7cfc144e0649ad8e9acc77eec170cd4,0,b1239feb4,5,2,0.362962963,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9098,2,2,266,0,1,6,7,0,1,1,2,2,2,1,0,41326,dc51b21ebd3625e862bbd05865ebd3fe,0,e1b3455c8,4,2,0.119480519,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9103,2,2,306,265,1,1,7,0,3,2,2,1,3,1,0,41326,167119eeb94dec6c615c602952c527c8,0,18c45e502,3,1,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9106,1,2,307,0,1,7,0,0,2,1,2,1,3,1,0,41326,e99babeadc1879a1f613a36c406d0747,0,9af8f154b,3,4,-0.133333333,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9110,1,2,307,0,1,1,2,0,1,1,2,2,2,1,0,41401,b0e3b4e34a6257dac0fec2a23f7de4b0,0,c1680e63c,1,4,0.333333333,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9112,1,2,307,0,2,1,7,0,2,1,2,1,2,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,b0a8a88a0,1,2,0.238888889,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9122,1,2,307,218,2,1,2,7,2,2,1,1,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,bec6cc26b,6,1,-0.144444444,-1,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9125,1,2,307,0,2,3,5,7,2,1,1,1,2,2,0,41336,d581d43be85c983e9b95a2eaaf0d7a8d,1,7959e3491,10,2,0.118858025,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9131,1,2,307,307,2,2,0,0,1,2,2,1,1,1,0,41326,344a4d118e853fa064171693f47f3f1d,0,e1671ccb9,0,4,0.113541667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9137,2,2,266,0,1,3,7,0,2,1,1,1,2,1,0,41326,09771cded8c18d94a16a6548377410a8,0,e88aaa263,1,1,0.358333333,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9138,1,2,307,0,2,1,5,7,2,1,2,1,2,1,0,41401,b770bac0ca797cf1433c48a35d30c4cb,0,4e47644c8,3,2,0.325,1,0.0,0,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9140,2,2,266,0,2,1,4,7,2,1,2,2,2,1,50,41326,95eab75701bfbddafb9e1e01e1ee9214,0,d35c1ab62,3,2,0.050416667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9144,1,2,307,0,2,2,7,0,2,1,3,3,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,4cdf29720,1,2,0.25,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9146,1,2,307,307,2,2,0,0,2,2,2,1,2,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,818b12621,9,2,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9147,1,2,103,141,2,1,2,0,2,2,2,1,3,1,0,41327,cccb18b8f8b81862f9a1ebc65d651d22,0,4874347b0,1,1,0.074479167,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9148,2,2,266,0,2,1,2,3,2,1,2,2,2,1,0,41401,540a712eacd464a4e752151db85588e7,0,dbcfcf50c,6,4,0.12452381,1,0.15,1,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9150,1,2,148,0,1,1,2,0,2,1,2,2,2,1,0,41326,80aad7f4f390776defb4958fab9302f1,0,4348b169a,1,1,0.222222222,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9151,2,2,266,0,1,1,6,7,1,1,2,2,2,1,0,41326,833bb8d50b616c700e9806d0e0a61626,0,3c3b9b731,2,4,0.55,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9159,1,2,307,0,1,2,3,7,2,1,2,2,2,1,0,41401,097c61463d3db23962a3c2ee56e16719,0,b02f2fafa,2,0,0.046153846,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9167,1,2,307,307,1,1,2,7,2,2,1,1,2,1,0,41326,b53c34474d9e24574bcec6a3d3306a0d,0,b49012dd4,5,2,0.0,0,0.0,0,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9172,2,2,266,0,2,6,0,0,2,1,1,1,2,1,0,41326,dd7e4618761fb9c590572a6a95cf8df8,0,553b61d90,9,1,0.210515873,1,0.054166667,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9174,1,2,26,307,2,1,2,5,2,2,1,1,2,1,150,41401,dcbe6f49d89b1e5e06429dc599093b96,0,a63364c39,6,1,0.349172932,1,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9189,1,2,307,0,2,2,0,0,2,1,1,1,2,1,0,41401,ee2747ce26468ec44c7194e7d1d9dad9,0,ad8569001,5,1,-0.04375,-1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9193,1,2,103,307,1,2,0,0,2,1,1,1,1,1,0,41336,0c18ddc9d2c6603ab76ad6f263447f35,0,eb4dde79e,0,1,0.266666667,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9198,2,2,266,0,1,7,0,0,1,1,1,1,2,1,0,41326,39e3aa8b4863f15e1491385a38583480,0,a669b77aa,3,2,0.247222222,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9201,1,2,307,0,2,1,2,0,1,1,2,2,2,1,0,41326,f81f1d36aefdd717fc55a2021faa9a13,0,5dddf96e8,1,4,0.35,1,0.0,0,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9204,1,2,307,0,2,2,0,0,2,1,3,1,2,1,0,41401,c00756f2bdd8fa88fc9f07a8309f7d5d,0,aded1fafc,5,2,0.5,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9208,2,2,265,0,2,6,0,0,1,2,2,1,2,1,0,41401,93962a11bd5de94b99503dc1103f98d5,0,1ce555db8,5,1,0.345165289,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False
9209,2,2,266,266,2,3,4,0,2,2,2,2,2,1,0,41326,efa9a4be1e2e903503540f01db1766f3,0,ed6e38af6,5,1,0.25,1,0.175,1,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False
9212,1,2,185,0,2,7,0,0,2,2,1,2,1,1,0,41401,4d56611907cc6aca55b18354576b0f6b,0,81301773,6,3,0.65,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
9217,1,2,239,307,1,2,0,0,2,1,3,3,2,1,0,41326,fa90fa5b1ee11c86938398b60abc32cb,0,1e85c2b18,2,3,0.375,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9225,1,2,307,0,2,1,2,5,2,1,2,1,2,1,0,41326,f45d8c72a87f27427cd28fc3cd2d7ce3,0,0ab4214b4,1,1,0.172727273,1,0.0,0,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9232,1,2,307,0,2,2,0,0,2,1,2,1,2,1,0,41326,001e42763024f9d4abe31e79472b1827,0,0286dd665,1,1,0.0,0,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9234,1,2,307,0,2,5,0,0,2,1,2,1,2,1,0,41327,3223e1c4cb2bef48823ee5c604b9aa04,0,01c7411ef,1,4,0.302777778,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9236,1,2,307,307,2,2,0,0,3,1,2,2,2,1,0,41401,201d38c866a578dc0a58e067f3e019c1,0,b440a9cf1,5,4,0.303928571,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
9238,1,2,307,0,2,3,5,0,2,2,2,2,2,2,0,41336,153b0dbcbeccf004c739153bcd6b2cf2,1,15b27df66,1,2,0.170707071,1,0.0,0,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
