,Type,Age,Gender,Color1,Color2,Color3,MaturitySize,FurLength,Vaccinated,Dewormed,Sterilized,Health,Fee,State,VideoAmt,PhotoAmt,DesSem,DesSemCat,NameSem,NameSemCat,Description_SIZE,Description_VALUABLE_SIZE,Description_SCORE,Object_SIZE,Object_COLOR_H,Object_COLOR_S,Object_COLOR_V,Image_WIDTH,Image_HEIGHT,AdoptionSpeed,Mixed,BreedName,BreedNum
9147,1,0,2,1,2,0,2,2,2,1,3,1,0,41327,0,1,0.074479167,1,0,0,82,15,1.3,9,120,82,83,270,480,0,0,German_Shepherd_Dog,60
9148,2,0,2,1,2,3,2,1,2,2,2,1,0,41401,0,6,0.12452381,1,0.15,1,112,31,0.2,60,20,92,123,607,480,1,1,Mixed_Breed,0
9149,1,2,1,2,0,0,2,1,3,3,3,1,2,41326,0,1,0.106666667,1,0,0,32,5,1.8,10,19,55,105,270,480,1,1,Mixed_Breed,0
9150,1,0,1,1,2,0,2,1,2,2,2,1,0,41326,0,1,0.222222222,1,0,0,54,7,1.5,10,40,76,109,400,300,0,0,Manchester_Terrier,307
9151,2,0,1,1,6,7,1,1,2,2,2,1,0,41326,0,2,0.55,1,0,0,10,2,0.9,19,24,80,93,270,479,1,1,Mixed_Breed,0
9152,2,0,1,1,7,0,1,1,2,2,2,1,0,41326,0,3,-0.076948052,-1,0,0,63,8,2.2,30,53,60,117,400,300,1,1,Mixed_Breed,0
9153,2,1,2,7,0,0,2,2,1,1,1,1,0,41326,0,3,0.2,1,0,0,19,7,1.11E-16,30,94,72,138,300,400,0,1,Mixed_Breed,0
9154,2,1,2,1,2,7,2,2,2,2,2,1,0,41326,0,1,0.166145833,1,0,0,52,10,2.4,10,42,52,177,400,400,1,0,Calico,24
9155,1,2,2,2,0,0,2,1,1,1,1,1,0,41401,0,16,0.197496706,1,0,0,256,47,3.5,126,31,99,141,395,480,1,1,Mixed_Breed,0
9156,2,0,2,1,3,7,2,1,1,1,1,1,0,41401,0,6,0.228053977,1,0,0,174,32,4.1,60,70,90,138,464,358,1,1,Mixed_Breed,0
9157,2,2,2,1,0,0,2,1,2,1,1,1,3,41326,0,3,0.133974359,1,0,0,106,16,4,28,159,181,98,400,267,1,1,Mixed_Breed,0
9158,1,1,2,5,7,0,2,2,1,1,2,1,0,41326,0,1,0.372159091,1,0,0,117,13,3.1,10,47,34,148,300,400,1,1,Mixed_Breed,0
9159,1,0,1,2,3,7,2,1,2,2,2,1,0,41401,0,2,0.046153846,1,0,0,108,18,2.2,20,80,96,153,300,400,0,1,Mixed_Breed,0
9160,1,2,2,1,0,0,2,2,1,1,1,1,0,41332,0,3,0,0,0,0,4,2,0,30,11,83,97,360,480,1,1,Mixed_Breed,0
9161,2,0,2,1,7,0,2,1,1,3,2,1,0,41326,1,5,0.067207792,1,0,0,68,11,0.9,48,47,85,134,584,480,1,1,Mixed_Breed,0
9162,1,1,2,2,5,7,2,1,1,1,2,1,0,41326,0,4,0.270238095,1,0,0,78,9,1.4,40,16,111,124,360,480,1,0,Basset_Hound,163
9163,2,0,1,6,7,0,2,1,2,1,2,1,3,41326,0,1,0,0,0,0,43,10,0.5,10,46,32,122,268,400,0,1,Mixed_Breed,0
9164,2,0,1,1,6,0,1,1,2,2,2,1,0,41401,0,4,0.200034176,1,0,0,174,31,3.8,40,38,121,130,640,360,0,1,Mixed_Breed,0
9165,1,0,1,1,0,0,2,1,1,1,2,1,0,41401,0,6,0.110416667,1,0,0,29,9,1.1,57,101,49,109,383,316,0,1,Mixed_Breed,0
9166,1,0,1,1,2,7,3,1,1,1,1,1,0,41330,0,10,0.218181818,1,0,0,63,14,1.7,85,35,54,125,468,456,1,1,Mixed_Breed,0
9167,1,0,1,1,2,7,2,2,1,1,2,1,0,41326,0,5,0,0,0,0,2,1,0,47,33,51,104,492,408,0,1,Mixed_Breed,0
9168,1,1,2,2,5,0,2,1,1,1,1,1,0,41327,0,3,0.201111111,1,-0.2,-1,27,6,1.8,30,25,110,172,360,480,1,1,Mixed_Breed,0
9169,1,0,2,1,2,7,2,1,2,2,2,1,0,41330,0,2,0.244136364,1,0,0,119,28,0.8,19,78,150,186,400,350,1,1,Mixed_Breed,0
9170,2,1,2,6,7,0,2,1,1,1,1,1,0,41401,0,3,0,0,0,0,14,7,0.2,30,44,62,123,297,355,0,1,Mixed_Breed,0
9171,2,1,1,1,0,0,3,1,1,1,1,1,0,41401,0,3,0.4375,1,0,0,24,6,0.7,30,26,90,106,516,413,1,1,Mixed_Breed,0
9172,2,0,2,6,0,0,2,1,1,1,2,1,0,41326,0,9,0.210515873,1,0.054166667,1,37,6,1.8,85,24,34,129,515,478,0,1,Mixed_Breed,0
9173,2,0,2,1,2,7,2,3,2,2,2,1,0,41326,0,4,0.292857143,1,0.025,1,30,6,3,39,18,90,115,430,480,0,1,Mixed_Breed,0
9174,1,0,2,1,2,5,2,2,1,1,2,1,15,41401,0,6,0.349172932,1,0,0,178,34,3.2,54,30,118,158,593,480,0,1,Belgian_Shepherd_Malinois__Mixed_Breed,49
9175,2,1,1,3,0,0,1,2,2,2,2,1,0,41401,0,4,0.523181818,1,0,0,15,4,0.9,40,15,152,123,400,268,1,1,Mixed_Breed,0
9176,2,0,2,1,6,7,2,2,2,2,2,1,3,41325,0,4,0.393452381,1,0.333333333,1,-1,-1,-1,40,39,51,110,570,480,1,1,Mixed_Breed,0
9177,1,2,1,1,7,0,2,3,2,1,1,1,0,41326,0,2,0.158518519,1,0,0,76,11,3.7,17,17,42,146,500,420,0,0,Border_Collie,143
9178,2,1,1,2,0,0,2,1,2,2,2,1,0,41324,0,4,0,0,0,0,-1,-1,-1,40,107,30,132,281,375,1,1,Mixed_Breed,0
9179,2,0,2,2,6,0,2,1,2,2,2,1,0,41326,0,3,0.142777778,1,-0.1875,-1,70,9,0.8,29,17,86,130,360,480,0,0,Tabby,1
9180,2,2,1,1,6,7,2,1,1,1,3,2,0,41401,0,3,0.051136364,1,0,0,107,20,1.2,27,63,62,102,400,300,1,0,Oriental_Short_Hair,28
9181,1,2,2,2,7,0,1,2,1,1,3,1,0,41401,0,3,0.292460317,1,0.5,1,123,21,2.7,27,23,53,148,366,333,1,1,Mixed_Breed,0
9182,1,2,1,2,7,0,2,2,1,1,2,1,0,41326,0,5,0.491666667,1,0,0,39,6,2.8,46,28,83,147,472,480,1,1,Spitz__Mixed_Breed,99
9183,1,0,2,1,5,0,2,1,2,1,2,1,0,41326,0,5,0.253787879,1,0,0,132,28,1.7,47,67,42,117,348,327,1,1,Mixed_Breed,0
9184,1,0,2,5,0,0,2,1,1,1,2,1,0,41326,0,1,0.441666667,1,0,0,18,2,0.9,10,53,39,134,400,300,0,1,Mixed_Breed,0
9185,2,0,2,3,0,0,2,2,2,2,2,1,0,41326,0,3,0.083733165,1,0,0,149,25,0.6,30,56,38,153,400,300,0,1,Mixed_Breed,0
9186,2,0,2,1,2,0,1,1,3,1,2,1,0,41401,0,3,-0.033333333,-1,0,0,36,6,-0.2,28,39,51,102,453,480,1,1,Mixed_Breed,0
9187,1,2,2,1,2,0,2,1,1,1,1,1,25,41326,0,3,0.223541667,1,0,0,56,7,1.7,30,52,92,129,300,400,0,0,Beagle,30
9188,1,2,1,3,5,0,2,1,1,1,1,1,8,41326,3,20,0.187588183,1,0,0,314,55,3.8,157,36,81,131,492,481,1,1,Mixed_Breed,0
9189,1,0,2,2,0,0,2,1,1,1,2,1,0,41401,0,5,-0.04375,-1,0,0,27,5,0.8,50,13,115,144,335,365,0,1,Mixed_Breed,0
9190,1,1,2,1,0,0,3,2,1,1,1,1,0,41326,0,1,0.431696429,1,0,0,28,5,1.2,8,33,68,112,300,400,1,1,Shepherd__Mixed_Breed,58
9191,1,0,2,2,0,0,2,1,3,3,2,1,0,41326,0,2,0.366666667,1,0,0,22,4,1,20,40,79,152,559,523,1,1,Yellow_Labrador_Retriever__Mixed_Breed,100
9192,2,2,2,1,4,7,2,2,3,3,1,1,5,41326,0,3,-0.015277778,-1,0,0,87,17,1,30,16,69,128,453,480,0,1,Persian__Mixed_Breed,5
9193,1,0,1,2,0,0,2,1,1,1,1,1,0,41336,0,0,0.266666667,1,0,0,50,8,0.9,0,-1,-1,-1,-1,-1,0,1,German_Shepherd_Dog__Mixed_Breed,21
9194,2,0,1,5,7,0,3,2,2,1,2,1,8,41326,0,5,-0.068888889,-1,0,0,16,3,0.5,50,57,53,149,360,357,0,1,Mixed_Breed,0
9195,2,0,2,4,7,0,2,2,2,1,2,1,0,41326,0,5,0.5,1,0,0,10,2,0.3,49,16,82,138,380,320,1,1,Mixed_Breed,0
9196,1,0,1,1,2,3,2,2,3,3,3,1,5,41326,0,4,0,0,0,0,22,6,-0.1,39,58,84,123,242,390,1,0,Spitz,45
9197,2,1,2,6,0,0,2,1,2,1,2,1,0,41336,0,1,0,0,0,0,3,1,0,10,48,92,165,400,300,1,1,Mixed_Breed,0
9198,2,0,1,7,0,0,1,1,1,1,2,1,0,41326,0,3,0.247222222,1,0,0,3,0,0.9,30,67,59,120,400,300,0,1,Mixed_Breed,0
9199,1,2,1,2,0,0,2,2,1,1,1,1,0,41326,0,2,0.433333333,1,0,0,20,3,1.1,18,15,113,147,333,333,0,1,Mixed_Breed,0
9200,2,0,1,1,0,0,1,1,2,1,2,1,0,41332,0,6,0.278571429,1,0,0,9,3,1,52,58,62,140,300,241,0,1,Mixed_Breed,0
9201,1,0,2,1,2,0,1,1,2,2,2,1,0,41326,0,1,0.35,1,0,0,40,7,-0.1,10,28,114,94,152,204,1,1,Mixed_Breed,0
9202,2,1,1,2,3,0,2,1,3,2,2,2,0,41326,0,4,0.259259259,1,0,0,87,13,3.4,36,34,72,102,360,480,1,1,Mixed_Breed,0
9203,1,2,2,7,0,0,1,1,3,3,3,1,5,41326,0,2,0.083333333,1,0,0,120,19,0.7,20,10,73,158,464,480,0,0,Maltese,124
9204,1,0,2,2,0,0,2,1,3,1,2,1,0,41401,0,5,0.5,1,0,0,21,7,0.6,50,16,64,131,400,269,0,1,Mixed_Breed,0
9205,2,0,2,2,3,5,2,1,2,2,2,1,0,41326,0,2,0,0,0,0,4,1,0,20,19,71,115,640,475,0,1,Mixed_Breed,0
9206,1,0,2,2,7,0,2,1,3,3,2,1,0,41326,0,2,0.366666667,1,0,0,22,4,1,12,17,132,112,563,405,1,1,Mixed_Breed,0
9207,1,1,1,1,2,7,1,1,1,1,2,1,25,41326,0,4,0.051047619,1,0,0,52,7,2.5,33,48,74,137,325,375,0,0,Jack_Russell_Terrier,67
9208,2,0,2,6,0,0,1,2,2,1,2,1,0,41401,0,5,0.345165289,1,0,0,79,12,3.3,50,92,75,115,340,360,0,1,Mixed_Breed,0
9209,2,0,2,3,4,0,2,2,2,2,2,1,0,41326,0,5,0.25,1,0.175,1,41,9,1.7,50,95,88,131,640,480,0,1,Mixed_Breed,0
9210,1,2,2,2,5,0,1,2,1,1,1,1,20,41401,0,1,0.281388889,1,0,0,58,10,1.7,10,105,106,138,640,480,1,0,Terrier,2
9211,1,2,2,1,2,0,3,2,2,1,3,2,0,41326,0,2,0.113636364,1,0,0,126,26,1.7,17,20,87,95,333,333,1,0,German_Shepherd_Dog,60
9212,1,0,2,7,0,0,2,2,1,2,1,1,0,41401,0,6,0.65,1,0,0,20,2,0.9,59,68,118,148,311,364,1,0,Rat_Terrier,80
9213,1,2,1,2,0,0,1,3,1,1,2,2,0,41327,0,2,0.241428571,1,0,0,64,12,1.1,20,22,76,126,360,480,1,0,Poodle,35
9214,1,1,1,1,2,0,2,2,1,1,2,1,0,41401,0,1,0.193650794,1,0,0,53,7,0.5,10,16,71,89,320,480,1,1,Mixed_Breed,0
9215,1,0,2,2,0,0,3,1,2,1,2,1,0,41325,0,6,0.224861111,1,0,0,45,13,2.9,58,32,71,155,360,480,1,1,Mixed_Breed,0
9216,1,1,2,1,2,0,3,1,3,3,2,1,0,41401,0,5,0.163333333,1,0,0,22,3,0.3,50,30,58,118,400,300,1,0,Doberman_Pinscher,27
9217,1,0,1,2,0,0,2,1,3,3,2,1,0,41326,0,2,0.375,1,0,0,16,3,1.1,20,21,82,107,528,533,1,1,Yellow_Labrador_Retriever__Mixed_Breed,100
9218,1,2,1,1,4,0,2,2,1,1,1,1,0,41326,0,5,0.322916667,1,0,0,52,8,2.7,42,17,63,120,270,399,1,1,Mixed_Breed,0
9219,2,1,2,2,7,0,2,2,2,1,2,1,0,41326,0,3,0.1796875,1,0,0,47,5,2.2,30,58,76,136,400,300,1,1,Mixed_Breed,0
9220,1,2,2,1,2,7,2,1,1,1,1,1,0,41326,0,8,0.231818182,1,0,0,80,14,2.5,59,16,67,154,355,348,1,1,Border_Collie__Mixed_Breed,194
9221,1,0,2,2,7,0,2,1,2,1,2,1,0,41326,0,7,0.319949495,1,0,0,63,12,2.3,70,15,55,148,285,400,1,1,Terrier__Mixed_Breed,62
9222,1,0,2,1,2,0,1,1,3,3,3,1,0,41326,0,2,0.37,1,0,0,54,7,0.6,20,146,111,131,500,480,1,1,Mixed_Breed,0
9223,1,0,2,1,2,5,3,2,1,1,2,1,0,41326,0,9,0.264285714,1,0,0,63,14,5.1,84,41,107,132,320,317,1,1,Labrador_Retriever__Mixed_Breed,50
9224,2,1,2,1,2,7,2,2,1,1,2,1,0,41401,0,3,0.277777778,1,0,0,25,2,1.4,29,66,97,119,356,480,0,1,Mixed_Breed,0
9225,1,0,2,1,2,5,2,1,2,1,2,1,0,41326,0,1,0.172727273,1,0,0,95,20,2.7,10,104,91,167,400,400,0,1,Mixed_Breed,0
9226,1,0,2,1,2,5,2,2,2,2,2,1,0,41401,0,6,-0.065625,-1,0,0,26,4,1.3,59,23,56,153,275,366,0,1,Mixed_Breed,0
9227,2,0,2,1,2,0,2,1,2,1,2,1,0,41326,0,4,0.157407407,1,0,0,83,19,1.7,39,42,54,172,360,480,1,1,Mixed_Breed,0
9228,1,2,1,2,5,7,2,1,3,3,2,1,0,41326,0,2,0.316666667,1,0,0,78,12,0,20,47,67,131,400,299,1,1,Mixed_Breed,0
9229,1,2,2,1,5,0,1,3,3,1,3,1,0,41330,0,3,0.158928571,1,0,0,30,4,0.4,30,39,44,111,332,366,0,1,Mixed_Breed__Terrier,47
9230,2,2,2,1,2,7,2,1,2,2,2,1,0,41326,0,1,0.5,1,0,0,30,6,-0.3,8,12,92,103,400,300,1,1,Mixed_Breed,0
9231,1,2,1,5,0,0,2,1,1,1,1,1,0,41326,0,14,0.34,1,0.7,1,52,11,2.9,123,46,96,127,335,364,1,1,Mixed_Breed__Terrier,47
9232,1,0,2,2,0,0,2,1,2,1,2,1,0,41326,0,1,0,0,0,0,8,3,0.5,10,97,124,185,639,426,0,1,Mixed_Breed,0
9233,2,2,1,1,7,0,2,2,2,2,2,1,25,41326,0,3,0.522,1,0,0,32,5,2.4,24,27,62,114,640,360,1,1,Siamese__Mixed_Breed,22
9234,1,0,2,5,0,0,2,1,2,1,2,1,0,41327,0,1,0.302777778,1,0,0,41,5,1,8,25,107,141,266,400,1,1,Mixed_Breed,0
9235,1,2,2,5,0,0,3,2,1,1,1,1,25,41326,0,3,0.471805556,1,0,0,56,11,1.6,30,24,33,154,640,640,0,0,Labrador_Retriever,9
9236,1,0,2,2,0,0,3,1,2,2,2,1,0,41401,0,5,0.303928571,1,0,0,58,10,2.3,41,23,137,161,640,640,1,1,Mixed_Breed,0
9237,1,0,1,5,7,0,2,1,1,1,2,1,0,41401,0,4,0.323484848,1,0,0,23,6,0.7,39,34,53,152,350,350,0,1,Mixed_Breed,0
9238,1,0,2,3,5,0,2,2,2,2,2,2,0,41336,1,1,0.170707071,1,0,0,56,13,1.8,9,42,50,123,360,480,0,1,Mixed_Breed,0
9239,1,2,1,1,2,7,2,1,1,1,1,1,20,41326,0,3,0.234300595,1,0,0,244,44,2.2,30,26,82,134,546,480,0,0,Beagle,30
9240,2,0,2,1,5,7,1,1,2,2,2,1,5,41326,0,3,0.022222222,1,0,0,30,8,-0.1,22,91,41,106,265,400,1,1,Mixed_Breed,0
9241,2,2,2,1,2,7,2,2,1,1,1,1,0,41326,0,1,0,0,0,0,11,3,0,10,101,47,125,400,400,1,1,Mixed_Breed,0
9242,2,1,2,6,7,0,2,1,2,2,2,1,2,41361,0,1,0.152380952,1,0,0,43,12,1.8,10,71,122,152,640,480,0,1,Mixed_Breed,0
9243,2,0,1,3,0,0,2,1,2,1,2,1,0,41326,0,6,0.042307692,1,0,0,114,16,1.4,46,75,132,133,546,480,1,1,Mixed_Breed__Tabby,37
9244,1,0,2,1,2,0,2,2,1,1,2,1,0,41326,0,1,0.128571429,1,0,0,56,10,1.6,10,13,116,173,203,360,0,1,Mixed_Breed,0
9245,2,0,1,1,7,0,2,2,2,2,2,1,25,41326,0,7,0.283333333,1,0.136363636,1,18,6,-0.2,69,47,71,119,515,377,0,1,British_Shorthair__Mixed_Breed,231
9246,1,0,2,1,2,0,2,2,1,1,2,1,0,41326,0,6,0.1,1,0,0,23,4,0,57,27,64,119,400,300,1,1,Doberman_Pinscher__Mixed_Breed,111
9247,1,0,1,1,2,0,2,1,2,2,2,1,0,41326,0,1,-0.000925926,-1,0,0,63,11,1.5,10,41,48,135,267,400,0,1,Mixed_Breed,0
9248,1,0,2,1,2,7,2,1,2,2,2,1,0,41401,0,1,0,0,0,0,8,3,0.1,10,49,37,131,360,480,0,1,Mixed_Breed,0
9249,1,0,1,2,0,0,2,2,2,2,2,1,0,41326,0,1,0,0,0,0,11,2,0.4,10,37,36,157,360,480,1,1,Mixed_Breed,0
9250,1,2,1,2,0,0,2,1,1,1,1,2,0,41401,0,2,0.184583333,1,0,0,213,35,2.2,14,51,110,135,500,420,1,1,Mixed_Breed,0
9251,1,2,2,1,0,0,2,1,1,2,1,1,0,41401,0,1,0.132222222,1,0,0,36,7,1.4,6,50,78,163,639,435,1,1,Mixed_Breed,0
9252,1,0,2,2,7,0,2,1,2,2,2,1,0,41326,0,2,0.008333333,1,0,0,79,12,1.4,19,84,31,134,267,400,0,1,Mixed_Breed,0
9253,2,0,1,4,7,0,1,1,2,1,2,1,0,41326,0,2,0.45047619,1,0,0,31,6,2,20,32,114,98,350,350,0,1,Mixed_Breed,0
9254,2,2,2,6,7,0,1,1,1,1,1,1,0,41401,0,6,0.280707465,1,0,0,212,29,7.9,53,29,63,126,490,462,0,1,Mixed_Breed,0
9255,1,0,2,1,0,0,3,1,1,1,2,1,0,41326,0,3,0.160833333,1,0,0,56,10,1.6,30,41,90,116,308,275,0,0,Labrador_Retriever,9
9256,1,2,2,1,7,0,2,2,1,1,1,1,0,41401,0,5,0.20297619,1,0,0,52,9,1.6,46,84,64,166,337,304,1,1,Mixed_Breed__Spitz,92
9257,1,2,2,2,5,0,2,2,3,1,2,1,0,41326,0,5,0.322337963,1,0,0,93,15,1.9,50,34,124,127,344,512,1,1,Terrier__Mixed_Breed,62
9258,1,0,1,1,2,0,2,1,1,1,2,1,0,41326,0,3,0.04802005,1,0,0,182,25,-1.67E-16,28,39,129,176,640,524,0,1,Belgian_Shepherd_Malinois__Mixed_Breed,49
9259,2,0,2,7,0,0,1,2,1,1,2,1,0,41332,0,3,0.046666667,1,0,0,41,12,0.8,30,73,50,121,400,300,0,1,Mixed_Breed,0
9260,1,0,2,1,2,0,2,2,1,1,2,1,0,41326,0,2,0.575,1,0,0,41,7,2.3,20,67,89,122,270,480,0,1,Mixed_Breed,0
9261,2,0,1,1,0,0,1,1,2,2,2,1,0,41401,0,4,0.212152778,1,0,0,102,12,1.9,40,19,94,146,375,325,1,1,Mixed_Breed,0
9262,1,0,2,2,0,0,1,1,2,1,2,1,0,41326,0,5,0.5525,1,0,0,47,5,2.5,50,30,95,160,399,320,1,1,Mixed_Breed,0
9263,1,0,2,1,2,0,2,2,2,2,2,1,0,41336,0,2,0,0,0,0,6,3,0,19,22,94,126,259,400,0,1,Mixed_Breed,0
9264,1,2,2,2,0,0,2,2,1,1,1,1,0,41324,0,2,0.4625,1,0,0,20,4,1.1,16,39,146,156,360,480,1,1,Mixed_Breed,0
9265,1,1,2,2,0,0,2,1,3,3,3,1,0,41326,0,2,0.76171875,1,-0.1,-1,10,2,0.9,20,27,124,105,270,480,1,0,Boxer,216
9266,2,2,1,2,7,0,2,1,1,1,1,1,0,41327,0,4,0,0,0,0,7,1,0.1,32,40,87,159,400,255,1,1,Mixed_Breed,0
9267,2,0,1,4,0,0,1,1,2,1,2,1,0,41401,0,1,0.206875758,1,0,0,260,51,5,10,44,119,172,300,400,0,1,Mixed_Breed,0
9268,2,0,2,1,4,7,2,1,2,1,2,1,0,41326,0,1,0.125333333,1,0,0,30,7,0.3,10,26,72,175,640,360,0,1,Mixed_Breed__Calico,32
9269,2,0,1,3,7,0,2,1,2,2,2,1,5,41326,0,8,0.131158645,1,0,0,110,20,1.9,77,133,173,173,337,362,0,1,Mixed_Breed,0
9270,1,0,1,2,0,0,2,2,2,1,2,1,0,41330,0,2,0.365166667,1,0.333333333,1,96,15,3.1,20,16,60,148,282,400,1,1,Mixed_Breed,0
9271,1,0,2,2,7,0,2,1,1,1,2,1,0,41401,0,4,0.159791667,1,0,0,15,3,0.9,39,67,55,120,400,300,0,1,Mixed_Breed,0
9272,1,2,2,5,0,0,2,2,1,1,2,1,0,41326,0,4,0.207386364,1,0,0,110,20,2.2,40,46,87,139,225,300,0,0,Cocker_Spaniel,34
9273,1,1,2,3,0,0,2,1,1,1,1,1,5,41326,0,4,0.260636905,1,0,0,46,8,2.5,40,73,35,138,400,300,0,1,Mixed_Breed,0
9274,2,0,1,4,0,0,1,1,2,1,2,1,0,41401,0,6,0.325,1,0,0,28,4,1,52,44,113,126,383,316,1,1,Mixed_Breed,0
9275,1,0,2,2,0,0,2,1,2,1,2,1,8,41326,0,1,0.342857143,1,0,0,20,3,0.8,10,15,68,176,360,480,0,1,Mixed_Breed,0
9276,1,2,2,1,2,0,2,1,1,1,1,1,0,41401,0,1,0.2,1,0,0,11,4,0,10,10,73,110,300,400,0,1,Mixed_Breed,0
9277,1,2,2,3,7,0,2,2,1,1,1,1,0,41327,0,5,0.224444444,1,0,0,26,4,0.9,50,32,60,128,351,351,1,1,Mixed_Breed,0
9278,1,2,1,2,5,0,1,2,1,1,1,1,20,41401,0,3,0.235416667,1,0,0,135,18,4.1,30,55,35,105,333,366,0,1,Mixed_Breed,0
9279,1,0,1,1,2,0,2,1,2,2,2,1,0,41401,0,3,0.036666667,1,0,0,29,6,0.7,26,22,48,129,360,479,0,1,Mixed_Breed,0
9280,2,0,1,3,0,0,2,1,2,2,2,1,0,41326,0,2,0.168181818,1,0,0,6,1,0.2,20,45,59,110,336,560,1,1,Mixed_Breed,0
9281,2,1,2,6,0,0,2,2,2,1,2,1,15,41326,0,3,0,0,0,0,-1,-1,-1,30,31,77,119,400,292,0,1,Russian_Blue__Mixed_Breed,88
9282,2,0,1,4,0,0,2,2,1,1,1,1,0,41326,0,4,0.269166667,1,0,0,23,7,2.3,28,26,67,150,499,479,1,0,Tabby,1
9283,1,0,1,1,3,7,2,1,2,1,2,1,0,41330,0,1,0.070436508,1,0,0,101,16,0.7,6,54,34,134,640,640,0,1,Mixed_Breed,0
9284,1,0,1,1,7,0,2,2,1,1,2,1,0,41326,0,5,0,0,0,0,2,1,0,46,51,48,109,203,360,0,1,Mixed_Breed,0
9285,1,0,2,1,0,0,2,2,1,1,1,1,0,41326,0,1,0.5,1,0,0,47,9,1.5,10,15,40,149,300,400,1,1,Mixed_Breed,0
9286,1,0,2,1,2,5,3,1,1,1,2,1,0,41326,0,4,0.2375,1,0,0,35,4,1.2,38,32,87,162,270,480,0,1,Mixed_Breed,0
9287,1,2,1,1,0,0,2,1,1,1,1,1,0,41326,0,3,0.333333333,1,0,0,32,6,2.2,21,78,60,125,366,333,0,1,Mixed_Breed,0
9288,2,2,2,1,3,7,2,2,2,2,2,1,0,41326,0,6,0.064814815,1,0,0,49,10,1.3,60,43,67,110,355,310,0,1,Mixed_Breed,0
9289,1,0,2,2,0,0,2,2,1,1,2,1,0,41326,0,3,0.2375,1,0,0,34,3,1,27,14,114,128,270,480,1,1,Mixed_Breed,0
9290,2,2,1,1,0,0,2,2,1,1,1,1,0,41401,0,1,0.495454545,1,0,0,19,3,0.7,10,11,107,122,400,300,0,0,Russian_Blue,117
9291,2,0,2,4,5,7,2,1,1,1,2,1,0,41326,2,9,0.1378367,1,0,0,71,14,2,83,52,68,154,503,444,1,0,Calico,24
9292,2,0,2,1,2,5,2,1,1,1,2,1,10,41326,0,3,0.235146224,1,0,0,446,61,10.5,30,30,60,94,311,355,0,1,Mixed_Breed,0
9293,2,1,1,1,7,0,3,1,1,1,2,1,0,41401,0,7,0.35,1,0,0,7,2,0.9,63,80,52,157,400,268,1,1,Mixed_Breed,0
9294,1,0,2,1,7,0,2,1,2,2,2,1,2,41327,0,1,0.25,1,0,0,32,7,0.1,10,40,46,117,400,301,1,1,Mixed_Breed,0
9295,1,0,2,2,0,0,2,1,2,2,2,1,0,41327,0,1,0.3,1,0,0,23,5,0.2,10,14,53,179,362,479,0,1,Mixed_Breed,0
9296,2,2,2,1,7,0,2,2,1,1,1,1,25,41336,0,10,0.205566535,1,0,0,290,68,5.2,99,22,77,137,386,479,1,1,Mixed_Breed,0
9297,1,0,1,1,7,0,3,2,1,1,2,1,0,41401,0,1,0.627755102,1,0,0,59,11,3,6,50,126,164,300,400,1,1,Mixed_Breed,0
9298,1,1,2,1,2,0,2,3,2,1,1,1,0,41326,0,4,0.093055556,1,0,0,109,18,1.3,23,122,109,111,570,480,1,1,Mixed_Breed,0
9299,1,0,2,6,7,0,1,1,2,1,2,1,0,41401,0,3,0.4275,1,0,0,50,10,2.5,22,47,32,165,225,399,0,0,Schnauzer,16
9300,2,0,2,6,7,0,1,1,2,2,2,1,0,41336,0,1,0.08125,1,0,0,35,6,0.1,10,33,13,121,400,300,0,1,Mixed_Breed,0
9301,2,0,1,3,7,0,2,1,2,2,2,1,5,41326,0,6,0.131158645,1,0,0,110,20,1.9,60,124,160,178,333,366,0,1,Mixed_Breed,0
9302,1,0,1,2,7,0,2,1,2,2,2,1,10,41326,0,2,0.5,1,0,0,4,2,0.1,19,26,101,144,225,300,1,1,Mixed_Breed,0
9303,2,2,2,2,3,0,1,1,1,1,1,1,0,41327,0,1,0.20625,1,0,0,83,15,2.5,10,74,107,178,360,480,1,0,Tabby,1
9304,1,2,1,2,5,7,2,1,1,1,1,1,0,41401,0,1,0.567532468,1,0,0,32,8,2.7,10,37,71,99,270,480,0,0,Beagle,30
9305,1,2,1,1,4,7,2,1,1,1,1,1,0,41401,0,2,-0.118333333,-1,0,0,33,7,-0.6,20,16,63,124,360,480,0,0,Beagle,30
9306,1,0,1,5,7,0,3,1,2,2,2,1,0,41326,0,4,0.5125,1,0,0,63,9,0.4,37,34,66,136,530,390,0,1,Labrador_Retriever__Mixed_Breed,50
9307,2,0,1,7,0,0,1,2,3,3,2,1,0,41326,0,4,-0.004166667,-1,0,0,67,7,-0.1,36,52,33,115,400,266,0,1,Mixed_Breed,0
9308,1,2,1,2,0,0,3,2,1,1,1,1,0,41326,0,1,0,0,0,0,2,1,0,9,16,160,86,225,400,0,0,Belgian_Shepherd_Malinois,240
9309,2,0,1,3,7,0,3,2,3,3,3,1,0,41325,0,1,0.355555556,1,0,0,6,1,0.8,10,44,102,131,640,427,0,1,Persian__Mixed_Breed,5
9310,1,0,2,2,5,0,2,1,1,1,1,1,0,41330,0,1,0.14216792,1,0,0,190,32,2.4,9,14,173,149,400,400,1,1,Mixed_Breed__Labrador_Retriever,11
9311,2,0,2,1,4,7,2,2,2,2,2,1,0,41326,0,5,0.187697811,1,0,0,270,27,1.6,50,61,52,126,584,480,1,1,Mixed_Breed,0
